-0.26149	-0.21193	0.0037618	-0.039477	0.1093	0.035946	-0.17879	-0.024243	0.15122	-0.079745	-0.0010671	-0.034607	-0.070756	-0.03462	-0.05446	0.10875	-0.1279	-0.073818	0.088232	-0.035056	0.1715	-0.078527	0.063815	-0.09501	-0.062055	0.013663	-0.23402	-0.19708	-0.056479	-0.23591	-0.029321	0.17566	-0.007738	-0.013375	-0.021808	-0.040088
-0.1256	-0.077233	0.075398	-0.17372	0.13344	-0.1676	-0.030694	-0.15727	0.096641	-0.25101	0.18249	-0.090545	0.0027451	-0.1941	0.19772	-0.014835	0.038686	-0.14693	0.086883	-0.21227	0.077949	-0.13483	0.15205	-0.24314	-0.35919	-0.020596	-0.021273	0.011463	-0.64122	-0.30532	-0.03059	-0.099697	0.091922	-0.20213	0.020305	-0.23098
0.07939	0.049809	0.11145	-0.020182	0.12712	0.052352	0.015182	0.033211	0.037796	-0.0071886	-0.11981	0.080363	0.0081976	0.025007	0.29361	0.21545	0.080059	0.12163	-0.011567	-0.0098982	-0.036981	0.04287	0.046742	-0.18517	-0.23836	0.20648	-0.11417	0.15113	0.28832	-0.1505	-0.062704	0.14011	0.158	0.049051	0.032638	-0.026082
0.0051561	0.0017494	0.14876	-0.035392	0.19299	-0.032491	0.079206	-0.02878	0.16929	-0.040576	0.047388	-0.36311	0.03758	-0.039032	0.28248	0.11366	0.065686	-0.032082	-0.064615	-0.021984	0.03748	-0.014361	0.13544	-0.05139	-0.12711	-0.065174	-0.068906	-0.36636	0.36227	-0.12762	0.046887	-0.058926	0.17752	-0.02244	0.023161	-0.075047
-0.10634	0.15694	-0.031882	0.031065	0.018728	0.04267	-0.025177	0.060682	-0.045354	0.058187	0.043405	-0.38184	-0.10098	0.050475	0.37821	0.019631	-0.0033904	0.049843	-0.12697	0.012723	-0.03512	-0.023198	-0.083772	-0.0070704	-0.17573	0.26356	-0.066929	-0.17818	0.042265	-0.60717	-0.23412	0.1009	0.03273	0.043505	-0.11074	0.051979
-0.091378	-0.36826	-0.043024	-0.5471	0.012651	-0.3221	0.15018	-0.42563	-0.044192	-0.50236	0.63196	-0.6918	-0.043324	-0.37886	0.66743	-0.39142	0.1925	-0.27329	0.051465	-0.67156	-0.036886	-0.37497	0.013668	-0.38018	-0.22513	-0.05558	0.16877	-0.41224	-0.10252	-0.17327	-0.23273	-0.015468	0.051901	-0.42181	0.16621	-0.4853
-0.00343	-0.3873	0.088585	-0.30099	0.083503	-0.083621	0.32668	-0.15701	-0.09035	-0.2378	-0.2188	-0.16397	0.13474	-0.083549	0.83124	0.22848	0.2003	0.12347	0.49909	-0.32705	-0.12794	-0.16789	-0.105	-0.2672	-0.13886	0.33829	-0.29054	-0.5934	0.48728	-0.13956	-0.20061	0.18896	0.1646	-0.21181	0.25692	-0.46778
0.29396	-0.030837	0.093244	-0.17453	0.071007	-0.16253	0.037409	-0.18308	0.15238	-0.23402	0.21565	-0.62851	0.024529	-0.14859	0.097819	0.038365	0.052861	0.0060373	0.27212	-0.22926	0.1756	-0.13488	-0.028583	-0.04985	-0.30942	0.050178	0.32988	-0.40478	0.27007	-0.046327	-0.064149	-0.030785	0.084582	-0.11898	0.17581	-0.22888
-0.1261	-0.062158	0.15387	-0.27211	0.11418	-0.11688	0.028676	-0.23967	0.088602	-0.25408	-0.42776	-0.26281	0.0007079	-0.22998	0.15184	-0.051152	0.067575	-0.1087	0.17802	-0.25356	0.15234	-0.22432	0.13417	-0.14652	-0.029945	-0.097997	-0.1785	-0.33924	0.37951	-0.49465	-0.11669	-0.12511	0.074647	-0.23298	0.11406	-0.29965
0.099585	0.071069	0.21116	0.065756	0.16391	0.1309	0.069788	0.058276	0.20482	0.086357	0.23156	0.0050941	0.056356	0.043408	0.12937	0.24008	0.096995	0.1561	0.012889	0.077224	0.095734	0.08004	0.22173	0.16938	0.088683	0.22223	0.085724	0.084181	0.51573	-0.53252	0.064533	0.1408	0.15912	0.080383	0.11928	0.0010123
-0.030535	-0.16381	0.19005	-0.11443	0.19243	-0.057913	0.14134	-0.047012	0.15286	-0.13549	-0.3737	-0.12865	0.053035	-0.093549	0.30033	0.043136	0.13324	0.084543	0.099573	0.01252	0.092143	0.0023742	0.15171	-0.030115	-0.34997	-0.0086815	-0.082135	-0.09168	-0.85424	-0.35969	-0.024039	-0.061914	0.13266	-0.055978	0.073218	-0.1314
0.14566	0.037547	0.18437	0.1076	0.17152	0.076303	0.016682	0.12022	0.22442	0.076424	0.18445	0.0348	0.089997	0.098526	0.20585	-0.0057624	0.093816	0.074524	-0.096873	0.073976	0.14688	0.077234	0.19468	0.10626	-0.014924	-0.0057054	0.069063	0.014276	0.086928	-0.30486	0.051357	0.19738	0.18237	0.14185	-0.0064331	0.16378
0.040844	-0.29661	0.25913	-0.44292	0.24391	-0.31573	0.19307	-0.28781	0.23935	-0.45006	-0.52261	-1.0044	0.18632	-0.35978	0.58868	-0.40754	0.28427	-0.21188	0.2095	-0.37953	0.19257	-0.32842	0.17353	-0.29569	0.0020267	-0.070415	0.10821	-0.51135	0.66869	-0.35641	-0.052662	-0.18996	0.22335	-0.40703	0.051357	-0.40903
0.30916	-0.24035	0.2714	-0.25577	0.229	-0.13255	0.47597	0.050305	0.20751	-0.29175	1.1806	-0.95864	0.39298	-0.022056	0.80289	0.07585	0.43788	0.22731	0.4385	-0.14703	0.13465	-0.16266	0.056514	-0.17241	0.086059	0.29786	0.069583	-0.34388	-0.012466	0.22516	0.080091	0.1165	0.34173	-0.19797	0.53154	-0.30707
0.25199	-0.19937	-0.097892	-0.19395	-0.03878	-0.095616	-0.078317	-0.2988	-0.17218	-0.18982	0.16264	-0.57354	-0.16534	-0.18958	-0.053828	-0.023152	-0.01214	-0.13292	0.15448	-0.3055	-0.017137	-0.1289	-0.26983	-0.22425	0.0051211	-0.41312	-0.11519	-0.47613	0.29181	-0.40426	-0.25292	-0.1109	-0.080865	-0.16875	0.0010669	-0.32347
-0.13318	-0.018847	-0.13305	-0.13302	-0.025126	-0.092165	-0.14898	-0.24666	-0.060475	-0.11449	0.27711	0.39627	-0.20196	-0.15253	-0.24466	-0.13116	-0.17098	-0.047967	-0.051961	-0.18617	-0.062812	-0.029846	-0.050611	0.03411	-0.079438	-0.037249	0.037071	0.1988	1.1125	-0.62871	-0.10564	-0.30333	-0.090847	-0.073001	-0.060865	-0.17696
0.048297	0.024162	-0.033252	0.1701	0.02737	0.24849	-0.19055	0.10981	-0.02536	0.20506	-0.23532	0.20546	-0.095128	0.11567	-0.20184	0.16396	-0.17207	0.13536	-0.13449	0.15841	-0.10119	0.22911	-0.1189	0.065558	-0.2303	0.33557	-0.12554	0.037245	-0.1081	0.23795	-0.0085177	0.1788	-0.07082	0.23777	-0.094648	0.17238
-0.21334	0.31454	-0.081283	0.16195	-0.048966	0.0080856	-0.18428	0.063861	-0.038767	0.12344	0.068245	0.057181	-0.088502	0.05905	-0.25054	0.023373	-0.14228	0.055427	-0.24816	0.080371	-0.089637	0.1952	-0.15822	0.10426	-0.37338	0.26627	0.047941	0.24138	0.23784	0.22422	-0.17354	-0.011589	-0.13004	0.15843	-0.15641	0.16252
-0.23067	0.30826	-0.19982	0.2313	-0.19932	0.14962	-0.36856	0.16997	-0.091966	0.20405	-0.0096624	0.48186	-0.22808	0.15482	-0.32693	-0.017776	-0.23858	0.13878	-0.42084	0.16725	-0.11297	0.083832	-0.091502	0.12161	-0.27201	0.088276	-0.23033	0.32926	-0.87955	-0.10054	-0.21129	0.15407	-0.26007	0.24944	-0.32133	0.31501
-0.22519	-0.32618	-0.15109	-0.29288	-0.12292	-0.33418	-0.16396	-0.18236	-0.103	-0.2693	0.46584	-0.021917	-0.11597	-0.23778	0.0085199	-0.44156	-0.0056593	-0.25646	-0.095287	-0.16309	-0.079213	-0.30194	-0.08117	-0.25704	-0.03927	-0.31732	-0.10335	-0.14529	0.06379	-0.28223	-0.11513	-0.24449	-0.21509	-0.27305	-0.27971	-0.2606
-0.31754	0.21932	-0.19418	0.25509	-0.12592	0.052557	-0.3326	0.35208	0.043818	0.21374	-0.10421	0.94229	-0.081866	0.26791	-0.21507	-0.034722	-0.11301	0.091525	-0.25625	0.44751	-0.060384	0.16364	-0.094522	0.19428	-0.35733	0.16157	-0.27035	0.36624	-0.49737	0.42442	-0.21775	0.019354	-0.2055	0.14199	-0.29986	0.33895
0.33913	-0.084226	0.086728	-0.18949	-0.080213	0.091116	0.16062	-0.3026	-0.10719	-0.1652	-0.012627	-0.46952	-0.00038188	-0.1789	0.070883	-0.11176	0.13449	0.0066458	0.34267	-0.38002	-0.085519	-0.17661	-0.23611	-0.093633	0.60832	-0.50972	0.11482	-0.3561	-0.51636	0.32313	0.14282	-0.45179	0.21236	-0.20425	0.27663	-0.30313
-0.16548	0.056318	0.017422	-0.021482	-0.10624	-0.032243	-0.11146	-0.17297	-0.049058	-0.042898	-0.096541	0.036456	-0.13848	-0.06916	-0.22722	-0.16428	-0.14169	-0.030522	0.055241	-0.082159	-0.011682	-0.059909	0.10391	-0.080144	0.068496	-0.07976	-0.014375	-0.081343	-0.33791	0.24192	-0.034405	-0.33794	-0.075962	-0.0016431	0.06934	-0.10212
0.21518	0.32526	0.042396	0.20979	0.095547	0.15585	-0.016876	0.11423	0.034014	0.24221	-0.22149	0.0091452	0.011152	0.16222	-0.20952	0.15905	-0.038009	0.21696	0.01234	0.27415	-0.011132	0.27228	-0.15684	0.281	0.44699	-0.021944	-0.048039	0.082942	0.18588	0.26777	0.27189	0.058183	0.084003	0.24847	0.093598	0.21304
0.34759	0.20209	-0.0066347	0.15086	0.00091798	0.046348	-0.080439	0.16806	0.078317	0.19316	0.63404	0.22895	-0.018109	0.11179	-0.25598	0.082568	-0.12062	-0.022159	-0.053734	0.23486	0.044615	0.18263	-0.015203	0.26403	0.018154	-0.14903	0.23761	0.28285	0.85994	0.14921	0.15935	-0.15078	-0.095687	0.18971	-0.022073	0.25551
0.1042	0.057516	0.075849	0.31945	-0.0033559	0.09431	-0.084734	0.28188	0.12957	0.28613	0.028321	0.62889	0.083727	0.25937	-0.2354	0.13482	-0.15251	0.11254	-0.21191	0.40333	0.042524	0.30136	0.067848	0.31416	0.47834	-0.13327	0.070836	0.50227	-0.78027	0.72861	0.22566	0.096947	0.048586	0.26422	-0.074386	0.42574
0.05134	-0.27019	0.11826	-0.22361	-0.053869	-0.3712	0.14071	-0.052965	0.15743	-0.32924	-0.38613	-0.46167	0.14738	-0.19748	0.1695	-0.24798	0.26536	-0.20298	0.11899	0.002448	0.23434	-0.20333	0.24114	-0.18669	-0.019836	0.057037	0.084982	-0.10434	0.47731	0.091127	0.20507	-0.21633	-0.0014378	-0.26051	0.012217	-0.13241
0.49656	0.11812	0.093126	0.27454	0.13603	0.0020406	-0.0033196	0.43251	0.34857	0.16141	-0.45704	0.67813	0.28406	0.2204	-0.18793	0.10006	0.10295	0.050959	0.021679	0.49068	0.21889	0.10283	0.15517	0.2409	0.27921	0.098625	0.082878	0.56653	0.86926	0.80973	0.26338	-0.012378	0.095754	0.15471	-0.055109	0.28251
0.19373	-0.42944	-0.015485	-0.39193	-0.029615	-0.10035	0.38318	-0.47709	-0.39398	-0.3143	-0.12054	-0.79829	-0.026467	-0.22015	0.27999	-0.17148	0.31828	-0.078733	0.48677	-0.57542	-0.13616	-0.33501	-0.078757	-0.4674	0.37514	0.17456	0.1914	-0.62144	-0.52842	-0.59617	0.19974	-0.20558	0.13623	-0.36803	0.24434	-0.56904
0.81864	-0.83397	-0.076801	-0.10469	-0.1801	-0.02413	0.10515	-0.26325	-0.27779	-0.034343	-0.17881	-0.20213	-0.080917	-0.051506	-0.11221	-0.21636	-0.010712	-0.15341	0.06078	-0.2768	-0.14419	-0.11422	-0.034359	-0.16155	-0.070602	-0.57541	0.083897	-0.23177	-1.1163	0.25962	-0.10557	-0.068581	0.043541	-0.14083	0.017909	-0.20075
-1.6052	0.89776	-0.11239	0.41683	-0.11827	0.2968	-0.11812	0.17155	-0.2387	0.42278	-0.14517	0.26566	-0.14077	0.28422	-0.4993	0.073606	-0.28229	0.1484	-0.25688	0.28853	-0.08128	0.29071	0.0071085	0.31877	-0.28961	-0.045308	-0.03401	0.27131	0.21185	0.81244	0.19396	0.049573	-0.049611	0.3327	-0.1245	0.36151
0.5728	0.32767	-0.094337	0.28097	-0.083643	0.039676	-0.095175	0.17574	-0.18842	0.29106	-0.27776	0.65663	-0.033003	0.16753	-0.45527	0.037886	-0.21248	-0.025632	-0.25612	0.26854	-0.044875	0.20783	-0.0025781	0.26233	-0.17699	0.15141	0.0054654	0.35241	-0.16143	-0.2668	0.091844	-0.22472	-0.080058	0.23636	-0.1787	0.35138
-0.42529	0.28558	-0.22327	0.29936	-0.16777	0.091153	-0.15393	0.34054	-0.23562	0.34586	-0.22439	0.80935	-0.063292	0.22483	-0.46527	0.12044	-0.066901	0.052982	-0.39869	0.41615	-0.17934	0.24808	-0.13139	0.26943	0.27534	-0.29305	-0.13269	0.50877	0.03147	-0.21159	0.077092	0.092768	-0.18746	0.29248	-0.25801	0.36727
-0.045374	-0.040572	-0.15794	-0.12889	-0.22377	-0.26528	-0.024292	-0.0032229	-0.20158	-0.19895	0.19275	0.0379	-0.0068166	-0.13284	-0.23869	-0.21816	-0.0032792	-0.24315	-0.2173	0.0077259	-0.018874	-0.1645	0.041011	-0.12811	0.15132	-0.22061	-0.011354	-0.00077075	-0.070591	0.27149	0.089885	-0.2584	-0.21527	-0.22496	-0.22913	-0.090519
-0.24468	0.09846	-0.12544	0.24748	-0.11885	0.025102	0.023756	0.42611	-0.056706	0.20692	-0.026276	0.26043	0.12778	0.24926	-0.24837	0.16758	-0.017706	0.13303	-0.15686	0.48773	-0.076503	0.086	-0.044557	0.12277	0.2011	0.15052	0.010859	0.4128	-0.12895	0.27061	0.16039	0.14766	-0.19434	0.15015	-0.11545	0.36638
