-2.9095	-2.7258	0.027207	0.033799	0.084144	0.16276	-0.011206	0.19993	0.061184	0.24784	-0.044685	0.061239	-0.65368	0.21807	-0.074142	0.070443	-0.15479	-0.024015	-0.10435	0.18929	0.024459	-0.0078765	-2.7961	-2.134	-0.16958	0.13433	0.075212	0.20709	0.077995	0.14794	0.10906	0.31092	0.060024	0.17611	0.11252	0.22732	-0.10042	0.0034458	-0.044424	-0.02175
0.35724	-0.10222	0.14959	-0.27789	0.13785	-0.021733	0.13367	0.045711	0.16838	0.017587	-0.018333	-0.1205	6.5304	-0.59868	0.0021428	-0.19229	-0.086777	-0.10022	0.074176	0.018317	0.044478	-0.23219	0.1584	-0.070623	0.14251	-0.14992	0.086087	0.078017	0.084697	-0.048701	0.1549	-0.01411	0.20847	0.019515	0.28604	0.022185	0.17619	-0.040752	0.014418	-0.17579
0.038229	0.10234	0.0082656	-0.071683	-0.053233	-0.071644	0.055458	-0.097457	0.068236	0.097515	0.027072	-0.028229	0.035089	0.1885	0.029493	-0.11005	0.026077	-0.039585	-0.20936	0.032461	-0.020802	-0.10595	-0.14483	0.039501	-0.76829	-0.034827	0.17277	-0.15991	0.030989	-0.0092143	0.037659	-0.022533	-0.039043	-0.14027	-0.1158	-0.0076389	-0.065811	0.0045813	-0.0063955	-0.09093
-0.054173	-0.11903	-0.14868	-0.23769	0.009189	-0.1139	-0.046896	-0.21006	-0.023301	0.045329	-0.063212	-0.18747	-0.24942	-0.075154	-0.10689	-0.24047	-0.21681	-0.15655	-0.34954	-0.077786	-0.077133	-0.22933	-0.21487	-0.12299	7.3415	-3.3159	0.032901	-0.19828	-0.0063125	-0.13464	-0.091332	-0.15872	-0.1554	-0.18996	-0.13888	-0.16993	-0.34202	-0.068342	-0.18655	-0.036136
0.043281	-0.019304	-0.14397	-0.20287	0.0065553	-0.083243	-0.092405	-0.0026727	-0.065974	0.12022	-0.16689	-0.054739	-0.36493	-0.079587	-0.090918	-0.15222	-0.21727	-0.087593	-0.30053	0.011455	-0.027782	-0.10535	-0.18291	-0.034983	-0.63869	0.0063697	0.10881	-0.13169	0.0035473	0.020226	-0.12	-0.074384	-0.048535	-0.032263	-0.074583	0.00044815	-0.22922	-0.12687	0.060034	-0.12356
-0.033295	0.18563	-0.22294	0.073844	-0.090478	0.19609	-0.20627	0.30974	-0.095669	0.34323	-0.27345	0.20898	-0.58508	0.25197	-0.24387	0.056004	-0.33097	0.13732	0.79059	0.4317	-0.11527	0.1218	-0.26503	0.14266	-0.64794	0.25647	-0.065093	0.22493	-0.11047	0.23475	-0.12955	0.2921	-0.092209	0.23121	-0.16151	0.27417	-0.32185	0.012611	-0.20907	0.047289
0.10538	0.14818	-0.13701	0.012362	0.032981	0.17828	-0.11378	0.29446	-0.038869	0.36345	-0.27189	0.1202	-0.67433	0.28616	-0.16479	0.084873	-0.28369	0.14702	-0.30993	0.22888	-0.054155	0.099307	-0.13748	0.1091	-0.33619	0.23834	0.034498	0.23982	-0.054408	0.23209	-0.069415	0.25501	-0.017847	0.23106	0.15041	1.0293	-0.20414	0.067995	-0.031512	-0.062201
0.23568	-0.11867	0.034314	-0.11164	0.037087	-0.042792	0.55333	0.08278	0.039547	0.05481	0.20336	-0.2309	-0.81452	0.20865	0.93099	0.35764	-0.24266	-0.15509	-0.15075	-0.017485	-0.093751	-0.19113	-0.040875	-0.15361	-0.021035	-0.06752	0.033021	0.10514	-0.04119	-0.001028	0.028171	-0.032441	0.6455	1.8965	0.16979	-0.017594	-0.1628	-0.10982	0.03069	-0.1541
0.058752	0.14319	0.019955	-0.048224	0.040841	0.037511	0.10944	0.00055427	0.095815	0.14072	0.088064	-0.0021699	0.056531	0.098364	0.09178	0.023974	0.032818	0.035932	-0.23804	0.087012	0.062872	-0.02757	-0.20912	0.040903	-0.63041	0.049154	0.22221	-0.052721	0.11999	0.033461	0.085545	0.01828	0.091419	-0.053964	-0.034833	0.0024687	-0.033378	0.11622	-0.13081	0.14752
0.024128	-0.035088	-0.026154	-0.2238	0.015404	-0.056938	0.026226	-0.091982	0.089228	0.067521	-0.041076	-0.18752	-0.13529	-0.099352	0.061936	-0.19092	-0.069137	-0.14684	-0.28	0.012386	0.04886	-0.2076	-0.21676	-0.079229	-0.67825	0.011069	0.1156	-0.18489	0.080927	-0.11875	0.028035	-0.12322	0.037085	-0.049986	-0.047806	-0.056466	-0.24604	0.077054	0.082885	-0.11812
0.05684	-0.096852	-0.018962	-0.18448	0.059652	-0.029801	0.018087	-0.019866	0.11877	0.055235	-0.046533	-0.092422	-0.24373	-0.085469	0.0071542	-0.1737	-0.13309	-0.12052	-0.29847	-0.075296	0.064964	-0.14535	-0.18425	-0.066145	-0.59588	0.033146	0.15337	-0.12157	0.16898	-0.084609	0.032615	-0.060525	0.069008	-0.024378	-0.0040173	-0.01644	-0.22116	-0.19186	-0.047578	-0.17545
0.13189	0.10484	-0.029081	0.06797	0.058614	0.15111	-0.0071299	0.21175	0.066988	0.32041	-0.12117	0.11838	-0.33186	0.19352	0.017094	0.077877	-0.10843	0.14261	-0.25225	0.2412	0.074929	0.10891	-0.15662	0.12895	-0.40302	0.29656	0.17077	0.090159	0.055922	0.20876	0.077741	0.19989	0.10091	0.23148	0.043904	0.26598	-0.17336	0.075302	-0.013505	0.11312
0.20327	0.086673	-0.03006	0.031664	0.071925	0.22004	0.029409	0.30211	0.089164	0.27968	-0.11615	0.11784	-0.46174	0.29748	-0.049205	0.11116	-0.15477	0.12606	-0.17602	0.2305	0.015551	0.12307	-0.04757	0.099286	-0.21808	0.23626	0.16446	0.16908	0.083944	0.32734	0.088106	0.25803	0.098024	0.26606	0.12158	0.26507	0.63877	0.5887	-0.098993	-0.026325
0.35565	-0.13268	0.15606	-0.15752	0.15418	-0.036644	0.13138	0.034553	0.13687	0.01192	-0.049954	-0.16888	-0.52875	0.21405	0.04256	-0.084964	0.050402	-0.14269	-0.040981	0.038125	0.030841	-0.13046	0.081482	-0.10519	0.11627	-0.024092	0.20728	0.0015924	0.15287	0.051971	0.23341	-0.028611	0.26219	0.069716	0.30108	-0.021477	0.0074979	-0.11838	0.18441	-0.20031
-0.029108	0.20198	0.097522	-0.028095	0.021369	0.073708	0.00026987	0.09984	-0.013625	0.14767	-0.022129	0.097079	0.015971	0.16857	0.061373	0.023943	0.073074	0.079187	-0.17482	0.14613	0.054477	0.06881	-0.29138	0.12789	-0.56832	0.12883	0.11913	0.038234	0.0276	0.059122	-0.0011515	0.11227	0.087256	0.10005	-0.062401	0.046325	-0.052331	0.011006	-0.064571	0.01676
-0.040038	-0.052434	-0.047041	-0.17887	-0.0005381	-0.023901	0.0083733	-0.056931	0.040991	0.016772	-0.14306	-0.14539	-0.12088	-0.092742	-0.038074	-0.20398	-0.054047	-0.1063	-0.28419	0.0047352	0.007312	-0.17404	-0.27509	-0.083293	-0.6439	0.014937	0.08689	-0.13101	0.096026	-0.071976	-0.02063	-0.051521	0.018536	-0.0091768	-0.10332	-0.11873	-0.16864	-0.044782	-0.14106	-0.22702
0.050051	-0.16109	0.038434	-0.25559	0.033634	-0.12495	-0.0051843	-0.066943	0.002865	0.0053	-0.12175	-0.15836	-0.2037	-0.21584	-0.0020627	-0.19625	-0.074323	-0.15464	-0.27661	-0.08095	0.064504	-0.26184	-0.211	-0.19351	-0.51474	0.006982	0.10696	-0.17884	0.1156	-0.085195	-0.041883	-0.091535	0.11704	-0.10528	-0.012856	-0.11736	-0.1073	-0.26831	-0.042113	-0.24624
-3.9565	3.1819	-0.076606	0.083492	-0.029233	0.15629	-0.11491	0.2094	-0.024324	0.24901	-0.25994	0.1068	-0.32153	0.18207	-0.083044	0.081014	2.0078	2.5224	-0.29599	0.16491	0.038708	0.097193	5.1634	2.0702	-0.47682	0.23158	0.074698	0.10084	-0.00047652	0.20398	-0.03433	0.18565	0.061125	0.18955	-0.052801	0.20613	-0.2248	0.075449	0.0099663	-0.016481
0.16214	-0.03458	-0.0036674	0.086817	0.053465	0.10397	0.0035609	0.1987	0.077026	0.16634	-0.16935	0.022745	-0.34997	0.29516	-0.045408	0.10038	-0.11933	0.019123	-0.19286	0.19128	0.055972	0.10204	-0.13215	0.05538	-0.22391	0.15025	-2.3949	0.83625	0.083189	0.2307	0.049212	0.14303	0.188	0.602	0.10055	0.1918	-0.18389	-0.097997	0.078869	0.046463
0.3544	-0.23451	0.13501	-0.15248	0.14318	-0.097645	0.17449	0.0080083	0.14782	-0.069385	-0.026604	-0.20383	-0.31727	0.24663	0.038882	-0.1074	0.025334	-0.22956	0.019143	-0.10641	0.022655	-0.19319	0.037608	-0.18586	0.10048	-0.16423	0.22973	-0.030467	0.14988	0.028348	0.17233	-0.080628	0.26753	0.024791	0.25821	-0.066677	-0.11381	-0.1206	-0.013497	-0.22199
-0.2199	0.1987	-0.0040712	0.073214	-0.19524	0.10763	-0.080015	0.11734	-0.1561	0.1874	-0.17003	0.098965	-0.015138	0.1895	-0.00057503	0.085408	-0.0050448	0.06791	-0.30335	0.19651	0.0036855	0.065525	-0.48612	0.11245	4.6216	-0.17358	-0.031411	0.11904	-0.12189	0.10057	-0.090334	0.13096	0.040003	0.11214	-0.15315	0.070963	-0.26874	0.14977	-0.13425	0.027599
-0.18431	-0.056835	0.051266	-0.12922	-0.12997	-0.080516	-0.11607	-0.039861	-0.1038	0.0068017	-0.25028	-0.13558	-0.10294	-0.15023	-0.061466	-0.08775	-0.079418	-0.06974	-0.29442	0.071215	-0.0070817	-0.14875	-0.41212	-0.1015	-0.57525	0.03726	-0.0196	-0.10563	-0.044133	-0.10295	-0.10763	-0.079133	0.032227	-0.052342	-0.15366	-0.16898	-0.25586	-0.11131	-0.25333	-0.082821
-0.12185	-0.16982	-0.038915	-0.083621	-0.13866	-0.063243	-0.10759	-0.084601	-0.09468	-0.052334	-0.24172	-0.23517	-0.19607	-0.1962	-0.061384	-0.13148	-0.14274	-0.15286	4.8138	-1.2367	-0.057348	-0.134	-0.39534	-0.211	-0.57151	-0.021341	-0.021773	-0.21987	-0.0058289	-0.14546	-0.17067	-0.10663	0.11001	-0.020474	-0.13737	-0.15157	-0.26296	-0.16384	-0.17271	-0.16681
-0.054525	-0.032743	-0.079118	0.053694	-0.11633	0.12163	-0.089871	0.16474	-0.029718	0.093214	-0.32007	-0.037945	-0.21215	0.10841	-0.096903	0.093927	-0.080652	0.0045991	-0.25214	0.12672	-0.038081	0.06589	-0.2958	-0.033977	-0.42507	0.13807	0.013993	0.05647	0.017873	0.12482	-0.11268	0.057226	0.13966	0.15575	0.016288	0.24395	-0.11318	-0.011228	-0.03392	-0.0070434
0.085443	-0.095677	-0.86894	-0.18383	-0.079782	0.053773	-0.26329	-1.0233	0.044407	0.074601	4.8587	3.7677	-0.17352	0.22468	-0.072377	-0.56495	-0.097194	-0.032851	-0.20882	0.095449	0.032726	0.12177	-0.21832	-0.018733	-0.24791	0.10534	-0.18335	0.60451	0.041776	0.10259	-0.010883	0.093111	0.15556	0.24196	0.042036	0.10762	-0.16492	-0.022455	-0.0079927	-0.0028998
0.25677	-0.35812	0.10658	-0.10915	0.082808	-0.23567	0.11796	-0.1233	0.18934	-0.23083	-0.07036	-0.32055	-0.11923	0.21759	0.0051953	-0.085007	0.061082	-0.3217	-0.0059421	-0.13611	0.0092204	0.28394	-0.03694	-0.26502	0.052424	-0.25836	0.15259	-0.10571	0.12979	-0.040797	0.15969	-0.17338	0.3346	0.021709	0.23195	-0.14788	-0.06075	-0.16512	0.21572	-0.27789
-0.20498	0.25024	0.14399	0.14932	-0.31521	0.12073	-0.060289	0.10599	-0.15572	0.10728	-0.14901	0.12551	0.1179	0.048388	0.010619	0.13478	0.047223	0.18412	-0.018112	0.15947	0.015482	0.10186	-0.53291	0.16422	-0.29734	0.21522	-0.12493	0.1849	-0.15082	0.080703	-0.14539	0.1575	0.13456	0.099459	-0.083042	0.085147	-0.17763	0.1792	-0.18093	0.033105
-0.21195	-0.014155	0.051883	0.017814	-0.26192	-0.0061438	-0.1512	-0.019861	-0.20617	-0.027211	-0.2834	-0.09752	0.0087318	-0.20008	-0.0010979	-0.012238	0.008745	-0.051783	-0.16543	0.018288	-0.036463	-0.057414	-0.5186	-0.10039	-0.43618	0.10661	-0.14063	-0.06931	-0.12817	-0.12258	-0.17706	0.0073615	0.10287	0.037657	-0.13965	-0.071911	-0.15402	0.021589	-0.17666	0.086491
-0.12647	-0.11649	-0.04451	-0.0082506	-0.26395	-0.08559	-0.11588	0.0046887	-0.13474	-0.070032	-0.26376	-0.17826	-0.0064219	-0.18677	-0.094586	-0.034227	-0.13041	-0.098007	-0.2465	-0.054784	-0.037458	-0.046782	-0.45127	-0.15269	-0.42165	0.041098	-0.11771	-0.063015	-0.051993	-0.081312	-0.15886	0.0014791	0.089013	0.077264	-0.12523	-0.1044	-0.1263	-0.11553	-0.1948	-0.18321
-0.072325	-0.028268	-0.051258	0.14618	-0.20869	0.027792	-0.097053	0.094341	-0.076533	0.034668	-0.31426	-0.026998	0.040042	0.045387	-0.084545	0.13372	-0.071032	-0.02487	-0.23164	0.080028	-0.036586	0.089101	-0.36508	-0.052872	-0.3228	0.16988	-0.073495	-0.00028062	-0.031323	0.011522	-0.13973	0.06797	0.052883	0.20139	-0.02062	0.12499	2.7582	1.0904	-0.089315	-0.074325
0.075686	-0.17305	0.0066624	0.137	-0.10849	-0.022881	0.060382	0.083357	0.041767	0.0030096	-0.15622	-0.11642	0.15607	0.17073	-0.015017	0.12409	0.016096	-0.050707	-0.15088	0.051106	0.028517	0.098346	-0.25165	-0.06604	-0.10587	0.033101	0.050649	0.0085878	0.039194	0.12695	0.022723	0.014734	0.24993	0.21154	0.10439	0.080188	-0.18683	0.12252	0.13422	-0.075104
0.25019	-0.45274	0.12735	-0.043688	2.3361	1.3705	0.17269	-0.14865	0.17791	-0.38903	-0.064294	-0.38638	0.25491	0.1469	0.053221	-0.056604	0.20465	-0.36716	0.10016	-0.20017	0.074022	-0.012079	-0.083267	-0.337	0.24031	-0.34861	0.19425	-0.17017	0.093259	-0.11265	0.27371	-0.25816	0.3997	0.0012669	0.34376	-0.19636	0.05116	-0.18262	0.04156	0.55651
-0.30415	0.207	0.22294	0.24773	-0.43945	0.19355	-0.079654	0.1018	-0.12677	-0.044729	-0.22256	0.080042	0.26882	0.036203	0.072465	0.20653	0.17374	0.21943	0.14489	0.074613	-0.0062561	0.0652	-0.57576	0.070512	0.1869	0.11351	-0.23874	0.19634	-0.27528	0.019486	-0.13286	0.21921	0.13548	0.14186	-0.046676	0.0010955	0.20888	0.056681	-0.0066251	-0.12463
-0.24795	-0.00035753	0.046436	0.10545	-0.40237	-0.037943	-0.13174	-0.033719	-0.15969	-0.14267	-0.26099	-0.099475	0.19928	-0.20296	-0.032407	0.0089669	0.10648	-0.066072	-0.081321	-0.028189	-0.029776	-0.049648	-0.48272	-0.11615	-0.0066277	0.0065086	-0.25736	-0.041918	-0.22899	-0.066972	-0.22184	-0.013444	0.25029	0.024835	-0.081235	-0.14759	0.06229	-0.13965	-0.031524	0.051948
4.2804	-0.047431	-0.057026	0.087793	-0.37747	-0.12253	-0.16159	-0.015569	-0.11894	-0.21315	-0.36	-0.23571	0.15003	-0.21178	-0.072437	0.0059679	-0.8179	-0.015392	-0.13711	-0.025533	-0.059302	0.020589	4.5886	1.0833	-0.15872	-0.0013647	-0.24935	-0.063084	-0.23099	-0.11329	-0.1697	-0.040441	0.0077046	0.02847	-0.083267	-0.12532	-0.054976	-0.13116	-0.16603	-0.089623
-0.20147	-0.038249	0.070662	0.2711	-0.26202	0.032527	-0.074713	0.15584	-0.095258	-0.10482	-0.24184	-0.047441	0.35538	0.086208	-0.028039	0.26639	-0.035374	-0.036454	-0.10278	0.0045883	0.019067	0.22519	-0.41195	-0.073991	-0.033801	0.11981	-0.14253	0.0044449	-0.10257	0.052796	-0.096527	0.12268	-4.7393	-2.2067	0.041528	0.095221	0.18587	-0.0041024	0.014199	0.00063712
-0.041724	-0.24717	0.12432	0.20573	-0.22977	-0.098593	0.052895	0.022625	0.003236	-0.22015	-0.21955	-0.16588	0.46547	0.10938	0.017933	0.1911	0.055555	-0.14124	-0.031299	-0.031572	0.010701	0.14861	-0.26732	-0.16861	0.12732	-0.034369	-0.014526	-0.082279	-0.014168	0.02961	0.052016	-0.026749	0.22894	0.14198	0.17116	0.030142	-0.030302	0.072829	-0.0072024	-0.035766
0.12955	-0.57347	0.22313	0.01395	-0.019341	-0.29596	0.21537	-0.14181	0.32551	-0.25204	-0.016762	-0.4376	0.60565	0.17154	0.10724	-0.0097379	0.22205	-0.4128	0.18197	-0.27682	0.12115	0.071963	-0.051428	-0.3753	0.40068	-0.43562	0.13862	-0.25901	0.084575	-0.10794	0.33246	-0.27167	0.4615	-0.039696	0.3792	-0.18508	0.24513	-0.081917	1.0112	1.7086
