0.065191	-0.23611	0.16602	0.31685	0.32383	-0.38713	0.075107	0.030289	-0.27098	-0.071942	0.1516	0.077433	0.31208	0.14848	0.48772	-0.075795	-0.43078	-0.34921	-0.15587	-0.038536	-0.042727	0.11975
0.32433	-0.53768	0.20199	-0.058535	-0.10888	0.011219	-0.36701	-0.73089	-0.37569	-0.28341	0.23218	0.024907	0.41831	0.063878	0.54778	-0.14473	-0.50175	-0.81708	-0.23832	-0.20088	0.051897	-0.45444
-1.3511	-0.70967	-0.32103	0.52161	-0.11469	0.2196	-0.080429	0.16805	0.12054	-0.16412	-0.083129	0.06533	-0.055658	-0.090649	-0.50675	-0.060182	-0.25136	-0.071875	0.12852	0.054065	0.24608	-0.13823
12.724	-9.9245	0.14432	-0.10885	0.86407	-0.23959	0.088247	-0.066045	0.15737	-0.16481	0.3786	-0.99949	0.48299	-1.6379	-0.079448	-1.487	-0.36438	-0.11719	-0.1029	0.026533	0.1372	0.16289
0.025393	0.2961	0.039568	-0.19371	0.2769	0.061797	0.06572	0.0058048	0.042858	-0.021146	0.50877	-1.0801	0.60055	-1.6699	-1.559	-1.5794	-0.49437	-0.068103	-0.23274	0.14666	-0.065927	0.68107
-0.67667	0.76523	0.098282	0.30402	0.15019	0.16105	-0.19936	0.18181	-0.0072495	-0.1029	-0.25293	0.028988	-0.33138	0.11126	0.041359	0.4536	2.0852	1.7917	-0.019891	-0.3079	-0.18977	0.64698
-0.90487	0.69954	0.057286	-1.078	-0.76686	0.45346	-0.2662	0.14003	-0.15101	-0.2459	-0.38644	0.56786	-1.2111	0.44335	0.16165	1.099	-0.47054	-0.60974	0.0079449	-0.3398	-0.075161	0.1946
-0.43855	-0.69133	-0.2712	0.1118	-0.51199	-0.66418	-0.2884	0.057018	-0.40205	-0.17488	-0.11009	0.072503	0.039078	0.026744	0.36305	0.067221	-0.82673	-0.5157	-0.25944	-0.060272	-0.22733	0.2119
-0.80845	0.18387	0.2102	-0.93649	-0.11485	0.26567	-0.48096	-0.03562	-0.48296	-0.2913	-0.2874	0.83457	-0.30308	1.1073	0.38876	1.2209	-0.77994	-0.85233	-0.0070056	-0.22506	0.059497	-0.56415
0.18252	0.428	0.34814	0.82262	0.45602	0.13403	0.17024	0.488	0.25991	0.20377	-0.025684	-0.42031	-0.024878	-1.0359	-0.77463	-1.0748	-0.71543	0.64027	0.0099702	0.51985	0.29935	0.68021
0.33765	-0.5041	-0.17563	1.0157	0.35499	0.012895	0.090115	0.13758	-0.20243	0.095266	0.44386	-1.5755	0.63566	-2.7116	-0.29442	-2.7854	-0.91325	0.32385	-0.35786	0.43364	0.073241	0.77242
1.1124	-1.3627	-0.032046	0.63386	0.30186	-0.31793	-0.042785	0.29011	-0.1557	0.18598	0.66157	-1.8463	0.9258	-3.2947	-0.075089	-3.1434	-1.015	0.27237	-0.5146	0.57145	-0.201	1.1876
0.32624	-0.79848	0.28301	0.36343	0.34492	-0.26029	-0.35113	0.2006	-0.2746	0.0057173	0.2921	-1.2337	0.45674	-2.1817	0.034041	-1.9027	7.3224	3.3034	-1.5196	-0.040365	-0.37214	1.2456
-0.56585	-0.44433	-0.24358	0.48833	-0.023068	-0.25949	-0.35107	-0.0073463	-0.29787	-0.17339	-0.079351	-0.40349	-0.14908	-0.55711	0.16162	-0.25809	-0.84423	-0.5474	-0.14986	-0.13876	-0.17973	0.46559
-0.81329	0.27663	-0.53623	-0.22322	-1.206	0.16198	-0.46345	0.27947	-0.35255	-0.085351	-0.40636	0.23903	-0.33565	0.47387	0.31941	0.66669	-1.0032	-0.54891	-0.1102	-0.038576	0.023012	0.069296
-0.8998	0.73566	-0.33756	-0.44791	-0.4115	0.10047	-0.75784	-0.0094107	-0.37239	-0.28645	-0.39061	0.61638	-0.44459	1.2177	0.46607	1.5442	-0.98627	-0.94854	-0.018541	-0.11897	0.23955	-0.66831
